osm_id;land;ort;plz;landkreis;bundesland
62581;DE;Darmstadt;64289;;Hessen
62581;DE;Darmstadt;64291;;Hessen
62581;DE;Darmstadt;64293;;Hessen
62581;DE;Darmstadt;64295;;Hessen
62581;DE;Darmstadt;64297;;Hessen
1085793;DE;Darscheid;54552;Landkreis Vulkaneifel;Rheinland-Pfalz
1251074;DE;Darstein;76848;Landkreis Südwestpfalz;Rheinland-Pfalz
1113755;DE;Dasburg;54689;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
163654;DE;Dasing;86453;Landkreis Aichach-Friedberg;Bayern
156754;DE;Dassel;37586;Landkreis Northeim;Niedersachsen
158720;DE;Dassendorf;21521;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1478016;DE;Dassow;23942;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
548550;DE;Dätgen;24589;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
63509;DE;Datteln;45711;Kreis Recklinghausen;Nordrhein-Westfalen
443576;DE;Dattenberg;53547;Landkreis Neuwied;Rheinland-Pfalz
444275;DE;Datzeroth;56589;Landkreis Neuwied;Rheinland-Pfalz
1419707;DE;Datzetal;17099;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
453830;DE;Daubach;56412;Westerwaldkreis;Rheinland-Pfalz
1244168;DE;Daubach;55566;Landkreis Bad Kreuznach;Rheinland-Pfalz
1242303;DE;Dauchingen;78083;Schwarzwald-Baar-Kreis;Baden-Württemberg
971034;DE;Daun;54550;Landkreis Vulkaneifel;Rheinland-Pfalz
535688;DE;Dausenau;56132;Rhein-Lahn-Kreis;Rheinland-Pfalz
2780875;DE;Dautmergen;72356;Zollernalbkreis;Baden-Württemberg
225488;DE;Dautphetal;35232;Landkreis Marburg-Biedenkopf;Hessen
1171849;DE;Dauwelshausen;54673;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1243990;DE;Daxweiler;55442;Landkreis Bad Kreuznach;Rheinland-Pfalz
1444883;DE;Dechow;19217;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
722155;DE;Deckenpfronn;75392;Landkreis Böblingen;Baden-Württemberg
1392689;DE;Dedelstorf;29386;Landkreis Gifhorn;Niedersachsen
1050574;DE;Dedenbach;53426;Landkreis Ahrweiler;Rheinland-Pfalz
2011074;DE;Deensen;37627;Landkreis Holzminden;Niedersachsen
1273294;DE;Deesbach;98744;Landkreis Saalfeld-Rudolstadt;Thüringen
532371;DE;Deesen;56237;Westerwaldkreis;Rheinland-Pfalz
959809;DE;Deggendorf;94469;Landkreis Deggendorf;Bayern
2783887;DE;Deggenhausertal;88693;Bodenseekreis;Baden-Württemberg
2772181;DE;Deggingen;73312;Landkreis Göppingen;Baden-Württemberg
2772181;DE;Deggingen;73326;Landkreis Göppingen;Baden-Württemberg
1249974;DE;Deidesheim;67146;Landkreis Bad Dürkheim;Rheinland-Pfalz
1249974;DE;Deidesheim;67157;Landkreis Bad Dürkheim;Rheinland-Pfalz
1249974;DE;Deidesheim;67435;Landkreis Bad Dürkheim;Rheinland-Pfalz
1249974;DE;Deidesheim;67466;Landkreis Bad Dürkheim;Rheinland-Pfalz
2781622;DE;Deilingen;78586;Landkreis Tuttlingen;Baden-Württemberg
1246777;DE;Deimberg;67742;Landkreis Kusel;Rheinland-Pfalz
1028802;DE;Deining;92364;Landkreis Neumarkt in der Oberpfalz;Bayern
962644;DE;Deiningen;86738;Landkreis Donau-Ries;Bayern
445845;DE;Deinste;21717;Landkreis Stade;Niedersachsen
1079019;DE;Deinstedt;27446;Landkreis Rotenburg (Wümme);Niedersachsen
964147;DE;Deisenhausen;86489;Landkreis Günzburg;Bayern
943747;DE;Deißlingen;78652;Landkreis Rottweil;Baden-Württemberg
2792784;DE;Deizisau;73779;Landkreis Esslingen;Baden-Württemberg
148073;DE;Delbrück;33129;Kreis Paderborn;Nordrhein-Westfalen
453747;DE;Delingsdorf;22941;Kreis Stormarn;Schleswig-Holstein
444742;DE;Delitzsch;4509;Landkreis Nordsachsen;Sachsen
1250690;DE;Dellfeld;66503;Landkreis Südwestpfalz;Rheinland-Pfalz
1184843;DE;Delligsen;31073;Landkreis Holzminden;Niedersachsen
966738;DE;Dellstedt;25786;Kreis Dithmarschen;Schleswig-Holstein
62414;DE;Delmenhorst;27749;;Niedersachsen
62414;DE;Delmenhorst;27751;;Niedersachsen
62414;DE;Delmenhorst;27753;;Niedersachsen
62414;DE;Delmenhorst;27755;;Niedersachsen
958232;DE;Delve;25788;Kreis Dithmarschen;Schleswig-Holstein
449932;DE;Demen;19089;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1085819;DE;Demerath;54552;Landkreis Vulkaneifel;Rheinland-Pfalz
1307622;DE;Demitz-Thumitz;1877;Landkreis Bautzen;Sachsen
1427221;DE;Demmin;17109;Landkreis Mecklenburgische Seenplatte;Mecklenburg-Vorpommern
943561;DE;Denkendorf;85095;Landkreis Eichstätt;Bayern
2793020;DE;Denkendorf;73770;Landkreis Esslingen;Baden-Württemberg
1231958;DE;Denkingen;78554;Landkreis Tuttlingen;Baden-Württemberg
1231958;DE;Denkingen;78588;Landkreis Tuttlingen;Baden-Württemberg
933948;DE;Denklingen;86920;Landkreis Landsberg am Lech;Bayern
1432672;DE;Denkte;38321;Landkreis Wolfenbüttel;Niedersachsen
417024;DE;Dennheritz;8393;Landkreis Zwickau;Sachsen
1246588;DE;Dennweiler-Frohnbach;66871;Landkreis Kusel;Rheinland-Pfalz
1074567;DE;Densborn;54570;Landkreis Vulkaneifel;Rheinland-Pfalz
534183;DE;Dentlein am Forst;91599;Landkreis Ansbach;Bayern
1970186;DE;Denzlingen;79211;Landkreis Emmendingen;Baden-Württemberg
1184655;DE;Derental;37691;Landkreis Holzminden;Niedersachsen
2889828;DE;Dermbach;36466;Wartburgkreis;Thüringen
1021835;DE;Dernau;53507;Landkreis Ahrweiler;Rheinland-Pfalz
445745;DE;Dernbach;56307;Landkreis Neuwied;Rheinland-Pfalz
1252773;DE;Dernbach;76857;Landkreis Südliche Weinstraße;Rheinland-Pfalz
535125;DE;Dernbach (Westerwald);56428;Westerwaldkreis;Rheinland-Pfalz
310406;DE;Dersau;24326;Kreis Plön;Schleswig-Holstein
421954;DE;Derschen;57520;Landkreis Altenkirchen;Rheinland-Pfalz
1432582;DE;Dersekow;17498;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1451579;DE;Dersenow;19260;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1474193;DE;Dersum;26906;Landkreis Emsland;Niedersachsen
1244062;DE;Desloch;55592;Landkreis Bad Kreuznach;Rheinland-Pfalz
62526;DE;Dessau-Roßlau;6842;;Sachsen-Anhalt
62526;DE;Dessau-Roßlau;6844;;Sachsen-Anhalt
62526;DE;Dessau-Roßlau;6846;;Sachsen-Anhalt
62526;DE;Dessau-Roßlau;6847;;Sachsen-Anhalt
62526;DE;Dessau-Roßlau;6849;;Sachsen-Anhalt
62526;DE;Dessau-Roßlau;6861;;Sachsen-Anhalt
62526;DE;Dessau-Roßlau;6862;;Sachsen-Anhalt
540062;DE;Dessighofen;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz
1187426;DE;Detern;26847;Landkreis Leer;Niedersachsen
142681;DE;Detmold;32756;Kreis Lippe;Nordrhein-Westfalen
142681;DE;Detmold;32758;Kreis Lippe;Nordrhein-Westfalen
142681;DE;Detmold;32760;Kreis Lippe;Nordrhein-Westfalen
283566;DE;Dettelbach;97337;Landkreis Kitzingen;Bayern
2778909;DE;Dettenhausen;72135;Landkreis Tübingen;Baden-Württemberg
659804;DE;Dettenheim;76706;Landkreis Karlsruhe;Baden-Württemberg
2785880;DE;Dettighofen;79802;Landkreis Waldshut;Baden-Württemberg
2774074;DE;Dettingen an der Erms;72581;Landkreis Reutlingen;Baden-Württemberg
2801147;DE;Dettingen an der Iller;88451;Landkreis Biberach;Baden-Württemberg
2794237;DE;Dettingen unter Teck;73265;Landkreis Esslingen;Baden-Württemberg
372848;DE;Dettmannsdorf;18334;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1432671;DE;Dettum;38173;Landkreis Wolfenbüttel;Niedersachsen
1255901;DE;Detzem;54340;Landkreis Trier-Saarburg;Rheinland-Pfalz
1085792;DE;Deudesfeld;54570;Landkreis Vulkaneifel;Rheinland-Pfalz
965022;DE;Deuerling;93180;Landkreis Regensburg;Bayern
1258426;DE;Deuselbach;54411;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
1378227;DE;Deutsch Evern;21407;Landkreis Lüneburg;Niedersachsen
422220;DE;Deutschneudorf;9548;Erzgebirgskreis;Sachsen
1245828;DE;Dexheim;55278;Landkreis Mainz-Bingen;Rheinland-Pfalz
372852;DE;Deyelsdorf;18513;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1258413;DE;Dhronecken;54426;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
1241480;DE;Dichtelbach;55494;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
1588111;DE;Dickel;49453;Landkreis Diepholz;Niedersachsen
421925;DE;Dickendorf;57520;Landkreis Altenkirchen;Rheinland-Pfalz
1245196;DE;Dickenschied;55483;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
1245073;DE;Dickesbach;55758;Landkreis Birkenfeld;Rheinland-Pfalz
1363680;DE;Didderse;38530;Landkreis Gifhorn;Niedersachsen
534086;DE;Diebach;91583;Landkreis Ansbach;Bayern
546630;DE;Dieblich;56332;Landkreis Mayen-Koblenz;Rheinland-Pfalz
452393;DE;Dieburg;64807;Landkreis Darmstadt-Dieburg;Hessen
443306;DE;Diedorf;86420;Landkreis Augsburg;Bayern
1258639;DE;Diefenbach;54538;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
1168910;DE;Diekholzen;31199;Landkreis Hildesheim;Niedersachsen
935734;DE;Diekhusen-Fahrstedt;25709;Kreis Dithmarschen;Schleswig-Holstein
453375;DE;Dielheim;69234;Rhein-Neckar-Kreis;Baden-Württemberg
1253985;DE;Dielkirchen;67811;Donnersbergkreis;Rheinland-Pfalz
1184659;DE;Dielmissen;37633;Landkreis Holzminden;Niedersachsen
199139;DE;Diemelsee;34519;Landkreis Waldeck-Frankenberg;Hessen
162250;DE;Diemelstadt;34474;Landkreis Waldeck-Frankenberg;Hessen
540066;DE;Dienethal;56379;Rhein-Lahn-Kreis;Rheinland-Pfalz
1245832;DE;Dienheim;55276;Landkreis Mainz-Bingen;Rheinland-Pfalz
1384829;DE;Diensdorf-Radlow;15864;Landkreis Oder-Spree;Brandenburg
1244274;DE;Dienstweiler;55765;Landkreis Birkenfeld;Rheinland-Pfalz
1183267;DE;Diepenau;31603;Landkreis Nienburg/Weser;Niedersachsen
1379354;DE;Diepholz;49356;Landkreis Diepholz;Niedersachsen
549803;DE;Diera-Zehren;1665;Landkreis Meißen;Sachsen
1252817;DE;Dierbach;76889;Landkreis Südliche Weinstraße;Rheinland-Pfalz
444327;DE;Dierdorf;56269;Landkreis Neuwied;Rheinland-Pfalz
1258888;DE;Dierfeld;54533;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
374236;DE;Dierhagen;18347;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1259131;DE;Dierscheid;54523;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
1285574;DE;Diesdorf;29413;Altmarkkreis Salzwedel;Sachsen-Anhalt
357015;DE;Diespeck;91456;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
933895;DE;Dießen am Ammersee;86911;Landkreis Landsberg am Lech;Bayern
2801099;DE;Dietenheim;89165;Alb-Donau-Kreis;Baden-Württemberg
534273;DE;Dietenhofen;90599;Landkreis Ansbach;Bayern
2813130;DE;Dieterode;37318;Landkreis Eichsfeld;Thüringen
957057;DE;Dietersburg;84378;Landkreis Rottal-Inn;Bayern
357039;DE;Dietersheim;91463;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
961860;DE;Dieterskirchen;92542;Landkreis Schwandorf;Bayern
1028811;DE;Dietfurt an der Altmühl;92345;Landkreis Neumarkt in der Oberpfalz;Bayern
540448;DE;Diethardt;56355;Rhein-Lahn-Kreis;Rheinland-Pfalz
943745;DE;Dietingen;78661;Landkreis Rottweil;Baden-Württemberg
957646;DE;Dietmannsried;87463;Landkreis Oberallgäu;Bayern
935150;DE;Dietramszell;83623;Landkreis Bad Tölz-Wolfratshausen;Bayern
1250689;DE;Dietrichingen;66484;Landkreis Südwestpfalz;Rheinland-Pfalz
416276;DE;Dietzenbach;63128;Landkreis Offenbach;Hessen
2814975;DE;Dietzenrode/Vatterode;37318;Landkreis Eichsfeld;Thüringen
215964;DE;Dietzhölztal;35716;Lahn-Dill-Kreis;Hessen
537139;DE;Diez;65582;Rhein-Lahn-Kreis;Rheinland-Pfalz
1245184;DE;Dill;55487;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
215966;DE;Dillenburg;35683;Lahn-Dill-Kreis;Hessen
215966;DE;Dillenburg;35684;Lahn-Dill-Kreis;Hessen
215966;DE;Dillenburg;35685;Lahn-Dill-Kreis;Hessen
215966;DE;Dillenburg;35686;Lahn-Dill-Kreis;Hessen
215966;DE;Dillenburg;35687;Lahn-Dill-Kreis;Hessen
215966;DE;Dillenburg;35688;Lahn-Dill-Kreis;Hessen
215966;DE;Dillenburg;35689;Lahn-Dill-Kreis;Hessen
215966;DE;Dillenburg;35690;Lahn-Dill-Kreis;Hessen
959460;DE;Dillendorf;55481;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
957026;DE;Dillingen a.d.Donau;89407;Landkreis Dillingen an der Donau;Bayern
1184561;DE;Dillingen/Saar;66763;Landkreis Saarlouis;Saarland
2828139;DE;Dillstädt;98530;Landkreis Schmalkalden-Meiningen;Thüringen
1251076;DE;Dimbach;76848;Landkreis Südwestpfalz;Rheinland-Pfalz
1108051;DE;Dingdorf;54614;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
2394547;DE;Dingelstädt;37351;Landkreis Eichsfeld;Thüringen
938017;DE;Dingen;25715;Kreis Dithmarschen;Schleswig-Holstein
959903;DE;Dingolfing;84130;Landkreis Dingolfing-Landau;Bayern
318257;DE;Dingolshausen;97497;Landkreis Schweinfurt;Bayern
1270371;DE;Dingsleben;98646;Landkreis Hildburghausen;Thüringen
534177;DE;Dinkelsbühl;91550;Landkreis Ansbach;Bayern
452583;DE;Dinkelscherben;86424;Landkreis Augsburg;Bayern
1400520;DE;Dinklage;49413;Landkreis Vechta;Niedersachsen
54462;DE;Dinslaken;46535;Kreis Wesel;Nordrhein-Westfalen
54462;DE;Dinslaken;46537;Kreis Wesel;Nordrhein-Westfalen
54462;DE;Dinslaken;46539;Kreis Wesel;Nordrhein-Westfalen
1248587;DE;Dintesheim;55234;Landkreis Alzey-Worms;Rheinland-Pfalz
454869;DE;Dipperz;36160;Landkreis Fulda;Hessen
3409918;DE;Dippoldiswalde;1744;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
957117;DE;Dirlewang;87742;Landkreis Unterallgäu;Bayern
957117;DE;Dirlewang;87782;Landkreis Unterallgäu;Bayern
1249740;DE;Dirmstein;67246;Landkreis Bad Dürkheim;Rheinland-Pfalz
2826521;DE;Dischingen;89561;Landkreis Heidenheim;Baden-Württemberg
1086002;DE;Dissen;49201;Landkreis Osnabrück;Niedersachsen
1322842;DE;Dissen-Striesow;3096;Landkreis Spree-Neiße;Brandenburg
1332186;DE;Ditfurt;6484;Landkreis Harz;Sachsen-Anhalt
548039;DE;Ditscheid;56729;Landkreis Mayen-Koblenz;Rheinland-Pfalz
318746;DE;Dittelbrunn;97456;Landkreis Schweinfurt;Bayern
1248782;DE;Dittelsheim-Heßloch;67596;Landkreis Alzey-Worms;Rheinland-Pfalz
1015103;DE;Dittenheim;91723;Landkreis Weißenburg-Gunzenhausen;Bayern
2179156;DE;Dittersdorf;7907;Saale-Orla-Kreis;Thüringen
1246451;DE;Dittweiler;66903;Landkreis Kusel;Rheinland-Pfalz
405817;DE;Ditzingen;71254;Landkreis Ludwigsburg;Baden-Württemberg
374309;DE;Divitz-Spoldershagen;18314;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
449907;DE;Dobbertin;19399;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1965797;DE;Dobbin-Linstow;18292;Landkreis Rostock;Mecklenburg-Vorpommern
308260;DE;Dobel;75335;Landkreis Calw;Baden-Württemberg
415413;DE;Döbeln;4720;Landkreis Mittelsachsen;Sachsen
1322948;DE;Doberlug-Kirchhain;3253;Landkreis Elbe-Elster;Brandenburg
1322603;DE;Döbern;3159;Landkreis Spree-Neiße;Brandenburg
1309671;DE;Doberschau-Gaußig - Dobruša-Huska;1877;Landkreis Bautzen;Sachsen
1309671;DE;Doberschau-Gaußig - Dobruša-Huska;2633;Landkreis Bautzen;Sachsen
1309671;DE;Doberschau-Gaußig - Dobruša-Huska;2692;Landkreis Bautzen;Sachsen
446698;DE;Doberschütz;4838;Landkreis Nordsachsen;Sachsen
289174;DE;Dobersdorf;24232;Kreis Plön;Schleswig-Holstein
449946;DE;Dobin am See;19067;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
2778469;DE;Dobitschen;4626;Landkreis Altenburger Land;Thüringen
2856991;DE;Döbritschen;99441;Landkreis Weimarer Land;Thüringen
2179159;DE;Döbritz;7381;Saale-Orla-Kreis;Thüringen
1152677;DE;Dockendorf;54636;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
949991;DE;Dockweiler;54552;Landkreis Vulkaneifel;Rheinland-Pfalz
1259125;DE;Dodenburg;54518;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
2786027;DE;Dogern;79804;Landkreis Waldshut;Baden-Württemberg
1021707;DE;Döhlau;95182;Landkreis Hof;Bayern
534519;DE;Dohma;1796;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
330972;DE;Dohm-Lammersdorf;54576;Landkreis Vulkaneifel;Rheinland-Pfalz
455485;DE;Dohna;1809;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
1259302;DE;Dohr;56812;Landkreis Cochem-Zell;Rheinland-Pfalz
310311;DE;Dohren;21255;Landkreis Harburg;Niedersachsen
2006904;DE;Dohren;49770;Landkreis Emsland;Niedersachsen
1971864;DE;Dolgen am See;18299;Landkreis Rostock;Mecklenburg-Vorpommern
1245842;DE;Dolgesheim;55278;Landkreis Mainz-Bingen;Rheinland-Pfalz
445841;DE;Dollern;21739;Landkreis Stade;Niedersachsen
1149278;DE;Dollerup;24989;Kreis Schleswig-Flensburg;Schleswig-Holstein
943536;DE;Dollnstein;91795;Landkreis Eichstätt;Bayern
2817225;DE;Döllstädt;99100;Landkreis Gotha;Thüringen
534091;DE;Dombühl;91601;Landkreis Ansbach;Bayern
1451530;DE;Dömitz;19303;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1204715;DE;Dommershausen;56290;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
446701;DE;Dommitzsch;4880;Landkreis Nordsachsen;Sachsen
449915;DE;Domsühl;19374;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1242301;DE;Donaueschingen;78166;Schwarzwald-Baar-Kreis;Baden-Württemberg
964613;DE;Donaustauf;93093;Landkreis Regensburg;Bayern
582215;DE;Donauwörth;86609;Landkreis Donau-Ries;Bayern
318260;DE;Donnersdorf;97499;Landkreis Schweinfurt;Bayern
1251059;DE;Donsieders;66978;Landkreis Südwestpfalz;Rheinland-Pfalz
2772182;DE;Donzdorf;73072;Landkreis Göppingen;Baden-Württemberg
142679;DE;Dörentrup;32694;Kreis Lippe;Nordrhein-Westfalen
416547;DE;Dorfchemnitz;9619;Landkreis Mittelsachsen;Sachsen
934750;DE;Dorfen;84405;Landkreis Erding;Bayern
455472;DE;Dorfhain;1738;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
956802;DE;Dörfles-Esbach;96487;Landkreis Coburg;Bayern
1504826;DE;Dorf Mecklenburg;23972;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
394509;DE;Dorfprozelten;97904;Landkreis Miltenberg;Bayern
168449;DE;Dormagen;41539;Rhein-Kreis Neuss;Nordrhein-Westfalen
168449;DE;Dormagen;41540;Rhein-Kreis Neuss;Nordrhein-Westfalen
168449;DE;Dormagen;41541;Rhein-Kreis Neuss;Nordrhein-Westfalen
168449;DE;Dormagen;41542;Rhein-Kreis Neuss;Nordrhein-Westfalen
2780661;DE;Dormettingen;72358;Zollernalbkreis;Baden-Württemberg
1080438;DE;Dormitz;91077;Landkreis Forchheim;Bayern
537140;DE;Dörnberg;56377;Rhein-Lahn-Kreis;Rheinland-Pfalz
537140;DE;Dörnberg;56379;Rhein-Lahn-Kreis;Rheinland-Pfalz
324302;DE;Dornburg;65599;Landkreis Limburg-Weilburg;Hessen
2778363;DE;Dornburg-Camburg;7774;Saale-Holzland-Kreis;Thüringen
1246420;DE;Dorn-Dürkheim;67585;Landkreis Mainz-Bingen;Rheinland-Pfalz
943746;DE;Dornhan;72175;Landkreis Rottweil;Baden-Württemberg
396564;DE;Dornheim;99310;Ilm-Kreis;Thüringen
540060;DE;Dornholzhausen;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz
310466;DE;Dörnick;24326;Kreis Plön;Schleswig-Holstein
2788024;DE;Dornstadt;89160;Alb-Donau-Kreis;Baden-Württemberg
935832;DE;Dornstetten;72280;Landkreis Freudenstadt;Baden-Württemberg
898629;DE;Dornum;26553;Landkreis Aurich;Niedersachsen
2007906;DE;Dörpen;26892;Landkreis Emsland;Niedersachsen
554526;DE;Dörphof;24398;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
965579;DE;Dörpling;25794;Kreis Dithmarschen;Schleswig-Holstein
1157656;DE;Dörpstedt;24869;Kreis Schleswig-Flensburg;Schleswig-Holstein
1243983;DE;Dörrebach;55444;Landkreis Bad Kreuznach;Rheinland-Pfalz
1252829;DE;Dörrenbach;76889;Landkreis Südliche Weinstraße;Rheinland-Pfalz
1253981;DE;Dörrmoschel;67806;Donnersbergkreis;Rheinland-Pfalz
539914;DE;Dörscheid;56348;Rhein-Lahn-Kreis;Rheinland-Pfalz
539715;DE;Dörsdorf;56370;Rhein-Lahn-Kreis;Rheinland-Pfalz
1060415;DE;Dorsel;53533;Landkreis Ahrweiler;Rheinland-Pfalz
1243998;DE;Dorsheim;55452;Landkreis Bad Kreuznach;Rheinland-Pfalz
1432669;DE;Dorstadt;38312;Landkreis Wolfenbüttel;Niedersachsen
63505;DE;Dorsten;46282;Kreis Recklinghausen;Nordrhein-Westfalen
63505;DE;Dorsten;46284;Kreis Recklinghausen;Nordrhein-Westfalen
63505;DE;Dorsten;46286;Kreis Recklinghausen;Nordrhein-Westfalen
1182322;DE;Dörth;56281;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
1829065;DE;Dortmund;44135;;Nordrhein-Westfalen
1829065;DE;Dortmund;44137;;Nordrhein-Westfalen
1829065;DE;Dortmund;44139;;Nordrhein-Westfalen
1829065;DE;Dortmund;44141;;Nordrhein-Westfalen
1829065;DE;Dortmund;44143;;Nordrhein-Westfalen
1829065;DE;Dortmund;44145;;Nordrhein-Westfalen
1829065;DE;Dortmund;44147;;Nordrhein-Westfalen
1829065;DE;Dortmund;44149;;Nordrhein-Westfalen
1829065;DE;Dortmund;44225;;Nordrhein-Westfalen
1829065;DE;Dortmund;44227;;Nordrhein-Westfalen
1829065;DE;Dortmund;44229;;Nordrhein-Westfalen
1829065;DE;Dortmund;44263;;Nordrhein-Westfalen
1829065;DE;Dortmund;44265;;Nordrhein-Westfalen
1829065;DE;Dortmund;44267;;Nordrhein-Westfalen
1829065;DE;Dortmund;44269;;Nordrhein-Westfalen
1829065;DE;Dortmund;44287;;Nordrhein-Westfalen
1829065;DE;Dortmund;44289;;Nordrhein-Westfalen
1829065;DE;Dortmund;44309;;Nordrhein-Westfalen
1829065;DE;Dortmund;44319;;Nordrhein-Westfalen
1829065;DE;Dortmund;44328;;Nordrhein-Westfalen
1829065;DE;Dortmund;44329;;Nordrhein-Westfalen
1829065;DE;Dortmund;44339;;Nordrhein-Westfalen
1829065;DE;Dortmund;44357;;Nordrhein-Westfalen
1829065;DE;Dortmund;44359;;Nordrhein-Westfalen
1829065;DE;Dortmund;44369;;Nordrhein-Westfalen
1829065;DE;Dortmund;44379;;Nordrhein-Westfalen
1829065;DE;Dortmund;44388;;Nordrhein-Westfalen
1182604;DE;Dörverden;27313;Landkreis Verden;Niedersachsen
376860;DE;Dörzbach;74677;Hohenlohekreis;Baden-Württemberg
1273285;DE;Döschnitz;7429;Landkreis Saalfeld-Rudolstadt;Thüringen
454179;DE;Dossenheim;69221;Rhein-Neckar-Kreis;Baden-Württemberg
1187317;DE;Dötlingen;27801;Landkreis Oldenburg;Niedersachsen
2780662;DE;Dotternhausen;72359;Zollernalbkreis;Baden-Württemberg
445741;DE;Döttesfeld;56305;Landkreis Neuwied;Rheinland-Pfalz
1322809;DE;Drachhausen;3185;Landkreis Spree-Neiße;Brandenburg
959174;DE;Drachselsried;94256;Landkreis Regen;Bayern
2772183;DE;Drackenstein;73345;Landkreis Göppingen;Baden-Württemberg
308488;DE;Drage;21423;Landkreis Harburg;Niedersachsen
450076;DE;Drage;25582;Kreis Steinburg;Schleswig-Holstein
1402988;DE;Drage;25840;Kreis Nordfriesland;Schleswig-Holstein
1402988;DE;Drage;25878;Kreis Nordfriesland;Schleswig-Holstein
1444889;DE;Dragun;19205;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
1389403;DE;Drahnsdorf;15938;Landkreis Dahme-Spreewald;Brandenburg
1183250;DE;Drakenburg;31623;Landkreis Nienburg/Weser;Niedersachsen
1399074;DE;Dransfeld;37127;Landkreis Göttingen;Niedersachsen
1437953;DE;Dranske;18556;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
379269;DE;Drebach;9430;Erzgebirgskreis;Sachsen
1460920;DE;Drebber;49457;Landkreis Diepholz;Niedersachsen
1322549;DE;Drebkau;3116;Landkreis Spree-Neiße;Brandenburg
372345;DE;Drechow;18465;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
1075143;DE;Drees;53520;Landkreis Vulkaneifel;Rheinland-Pfalz
1302387;DE;Dreetz;16845;Landkreis Ostprignitz-Ruppin;Brandenburg
1963381;DE;Dreetz;18249;Landkreis Rostock;Mecklenburg-Vorpommern
422765;DE;Dreggers;23845;Kreis Segeberg;Schleswig-Holstein
1322807;DE;Drehnow;3185;Landkreis Spree-Neiße;Brandenburg
659750;DE;Dreieich;63303;Landkreis Offenbach;Hessen
453154;DE;Dreifelden;57629;Westerwaldkreis;Rheinland-Pfalz
2802226;DE;Drei Gleichen;99869;Landkreis Gotha;Thüringen
446702;DE;Dreiheide;4860;Landkreis Nordsachsen;Sachsen
534475;DE;Dreikirchen;56414;Westerwaldkreis;Rheinland-Pfalz
1259128;DE;Dreis;54518;Landkreis Bernkastel-Wittlich;Rheinland-Pfalz
451703;DE;Dreisbach;56472;Westerwaldkreis;Rheinland-Pfalz
950001;DE;Dreis-Brück;54552;Landkreis Vulkaneifel;Rheinland-Pfalz
1254396;DE;Dreisen;67816;Donnersbergkreis;Rheinland-Pfalz
2179158;DE;Dreitzsch;7819;Saale-Orla-Kreis;Thüringen
1415602;DE;Drelsdorf;25853;Kreis Nordfriesland;Schleswig-Holstein
152286;DE;Drensteinfurt;48317;Kreis Warendorf;Nordrhein-Westfalen
1621065;DE;Drentwede;49406;Landkreis Diepholz;Niedersachsen
